2024-01-12 07:03:11,120 : INFO : Checking for updates to resources.json in case models have been updated.  Note: this behavior can be turned off with download_method=None or download_method=DownloadMethod.REUSE_RESOURCES
2024-01-12 07:03:12,531 : INFO : Loading these models for language: en (English):
============================================
| Processor    | Package                   |
--------------------------------------------
| tokenize     | combined                  |
| mwt          | combined                  |
| pos          | combined_charlm           |
| lemma        | combined_nocharlm         |
| constituency | ptb3-revised_charlm       |
| depparse     | combined_charlm           |
| sentiment    | sstplus                   |
| ner          | ontonotes-ww-multi_charlm |
============================================

2024-01-12 07:03:12,532 : INFO : Using device: cpu
2024-01-12 07:03:12,532 : INFO : Loading: tokenize
2024-01-12 07:03:12,788 : INFO : Loading: mwt
2024-01-12 07:03:12,810 : INFO : Loading: pos
2024-01-12 07:03:13,139 : INFO : Loading: lemma
2024-01-12 07:03:13,284 : INFO : Loading: constituency
2024-01-12 07:03:13,757 : INFO : Loading: depparse
2024-01-12 07:03:14,027 : INFO : Loading: sentiment
2024-01-12 07:03:14,310 : INFO : Loading: ner
2024-01-12 07:03:14,826 : INFO : Done loading processors!
2024-01-12 07:42:15,833 : WARNING : No results for [a neuroleptic malignant extrapyramidal syndrome], Retry [neuroleptic malignant extrapyramidal syndrome]
2024-01-12 07:42:16,494 : WARNING : No results for [neuroleptic malignant extrapyramidal syndrome], Retry [malignant extrapyramidal syndrome]
2024-01-12 07:42:17,147 : WARNING : No results for [malignant extrapyramidal syndrome], Retry [extrapyramidal syndrome]
2024-01-12 07:42:18,695 : WARNING : No results for [a lithium toxicity], Retry [lithium toxicity]
2024-01-12 07:42:23,967 : WARNING : No results for [two kidney transplant recipients], Retry [kidney transplant recipients]
2024-01-12 07:42:31,182 : WARNING : No results for [suicidal tendencies], Retry [tendencies]
2024-01-12 07:42:37,540 : WARNING : No results for [Reversible cardiomyopathy], Retry [cardiomyopathy]
2024-01-12 07:42:42,926 : WARNING : No results for [pegylated interferon], Retry [interferon]
2024-01-12 07:42:45,445 : WARNING : No results for [subacute methanol toxicity], Retry [methanol toxicity]
2024-01-12 07:42:46,950 : WARNING : No results for [diffuse brain involvement], Retry [brain involvement]
2024-01-12 07:42:48,511 : WARNING : No results for [bilateral putaminal necrosis], Retry [putaminal necrosis]
2024-01-12 07:42:49,141 : WARNING : No results for [putaminal necrosis], Retry [necrosis]
2024-01-12 07:42:51,823 : WARNING : No results for [ventricular compression], Retry [compression]
2024-01-12 07:42:55,298 : WARNING : No results for [the cranial dystonia], Retry [cranial dystonia]
2024-01-12 07:42:57,890 : WARNING : No results for [acute respiratory difficulties], Retry [respiratory difficulties]
2024-01-12 07:43:00,581 : WARNING : No results for [sustained - release procainamide], Retry [- release procainamide]
2024-01-12 07:43:03,181 : WARNING : No results for [significant hypotension], Retry [hypotension]
2024-01-12 07:43:04,764 : WARNING : No results for [intravenous valproate], Retry [valproate]
2024-01-12 07:43:08,150 : WARNING : No results for [reversible leukopenia], Retry [leukopenia]
2024-01-12 07:43:11,693 : WARNING : No results for [chronic or subacute thyroiditis], Retry [or subacute thyroiditis]
2024-01-12 07:43:12,327 : WARNING : No results for [or subacute thyroiditis], Retry [subacute thyroiditis]
2024-01-12 07:43:18,499 : WARNING : No results for [intravenous phenytoin loading], Retry [phenytoin loading]
2024-01-12 07:43:19,209 : WARNING : No results for [phenytoin loading], Retry [loading]
2024-01-12 07:43:27,369 : WARNING : No results for [hemorrhagic vasculitis], Retry [vasculitis]
2024-01-12 07:43:31,766 : WARNING : No results for [multiple hepatic adenomas], Retry [hepatic adenomas]
2024-01-12 07:43:32,374 : WARNING : No results for [hepatic adenomas], Retry [adenomas]
2024-01-12 07:43:34,054 : WARNING : No results for [danazol treatment], Retry [treatment]
2024-01-12 07:43:35,863 : WARNING : No results for [uterine fibromatosis], Retry [fibromatosis]
2024-01-12 07:43:37,462 : WARNING : No results for [Focal renal cortical necrosis], Retry [renal cortical necrosis]
2024-01-12 07:43:40,050 : WARNING : No results for [severe myelopathy], Retry [myelopathy]
2024-01-12 07:43:42,328 : WARNING : No results for [transient , acute myopia], Retry [, acute myopia]
2024-01-12 07:43:42,999 : WARNING : No results for [, acute myopia], Retry [acute myopia]
2024-01-12 07:43:43,647 : WARNING : No results for [acute myopia], Retry [myopia]
2024-01-12 07:43:45,240 : WARNING : No results for [isotretinoin ( Accutane ) therapy], Retry [( Accutane ) therapy]
2024-01-12 07:43:45,950 : WARNING : No results for [( Accutane ) therapy], Retry [Accutane ) therapy]
2024-01-12 07:43:46,649 : WARNING : No results for [Accutane ) therapy], Retry [) therapy]
2024-01-12 07:43:50,444 : WARNING : No results for [renal tubular dysfunction], Retry [tubular dysfunction]
2024-01-12 07:43:51,124 : WARNING : No results for [tubular dysfunction], Retry [dysfunction]
2024-01-12 07:43:54,647 : WARNING : No results for [Pneumocystis carinii pneumonia], Retry [carinii pneumonia]
2024-01-12 07:43:55,265 : WARNING : No results for [carinii pneumonia], Retry [pneumonia]
2024-01-12 07:43:57,842 : WARNING : No results for [Isotretinoin teratogenicity], Retry [teratogenicity]
2024-01-12 07:44:06,632 : WARNING : No results for [an immunological disorder], Retry [immunological disorder]
2024-01-12 07:44:10,198 : WARNING : No results for [thrombotic complications], Retry [complications]
2024-01-12 07:44:13,699 : WARNING : No results for [perhexiline maleate], Retry [maleate]
2024-01-12 07:44:15,324 : WARNING : No results for [this study], Retry [study]
2024-01-12 07:44:17,885 : WARNING : No results for [standard insulin desensitization], Retry [insulin desensitization]
2024-01-12 07:44:20,447 : WARNING : No results for [a patient allergic], Retry [patient allergic]
2024-01-12 07:44:21,146 : WARNING : No results for [patient allergic], Retry [allergic]
2024-01-12 07:44:29,847 : WARNING : No results for [Acute aluminum toxicity], Retry [aluminum toxicity]
2024-01-12 07:44:31,452 : WARNING : No results for [continuous intravesical alum irrigation], Retry [intravesical alum irrigation]
2024-01-12 07:44:32,107 : WARNING : No results for [intravesical alum irrigation], Retry [alum irrigation]
2024-01-12 07:44:32,733 : WARNING : No results for [alum irrigation], Retry [irrigation]
2024-01-12 07:44:35,280 : WARNING : No results for [acute INH neurotoxicity], Retry [INH neurotoxicity]
2024-01-12 07:44:35,891 : WARNING : No results for [INH neurotoxicity], Retry [neurotoxicity]
2024-01-12 07:44:43,831 : WARNING : No results for [Transient leucopenia], Retry [leucopenia]
2024-01-12 07:44:46,343 : WARNING : No results for [sodium nitroprusside infusion], Retry [nitroprusside infusion]
2024-01-12 07:44:47,090 : WARNING : No results for [nitroprusside infusion], Retry [infusion]
2024-01-12 07:44:57,284 : WARNING : No results for [colchicine - induced rhabdomyolysis], Retry [- induced rhabdomyolysis]
2024-01-12 07:44:58,041 : WARNING : No results for [- induced rhabdomyolysis], Retry [induced rhabdomyolysis]
2024-01-12 07:44:58,783 : WARNING : No results for [induced rhabdomyolysis], Retry [rhabdomyolysis]
2024-01-12 07:45:01,275 : WARNING : No results for [prolonged treatment], Retry [treatment]
2024-01-12 07:45:03,014 : WARNING : No results for [niflumic acid], Retry [acid]
2024-01-12 07:45:04,872 : WARNING : No results for [steroid antiinflammatory agent], Retry [antiinflammatory agent]
2024-01-12 07:45:21,450 : WARNING : No results for [bilateral interstitial pulmonary abnormalities], Retry [interstitial pulmonary abnormalities]
2024-01-12 07:45:22,090 : WARNING : No results for [interstitial pulmonary abnormalities], Retry [pulmonary abnormalities]
2024-01-12 07:45:23,668 : WARNING : No results for [a dramatic response], Retry [dramatic response]
2024-01-12 07:45:24,269 : WARNING : No results for [dramatic response], Retry [response]
2024-01-12 07:45:26,851 : WARNING : No results for [trastuzumab - induced pneumonitis], Retry [- induced pneumonitis]
2024-01-12 07:45:29,170 : WARNING : No results for [interferon therapy], Retry [therapy]
2024-01-12 07:45:32,055 : WARNING : No results for [A retrospective epidemiological study], Retry [retrospective epidemiological study]
2024-01-12 07:45:32,848 : WARNING : No results for [retrospective epidemiological study], Retry [epidemiological study]
2024-01-12 07:45:33,670 : WARNING : No results for [epidemiological study], Retry [study]
2024-01-12 07:45:35,300 : WARNING : No results for [hepatic angiosarcoma], Retry [angiosarcoma]
2024-01-12 07:45:42,427 : WARNING : No results for [a second generation sulfonylurea], Retry [second generation sulfonylurea]
2024-01-12 07:45:43,209 : WARNING : No results for [second generation sulfonylurea], Retry [generation sulfonylurea]
2024-01-12 07:45:43,964 : WARNING : No results for [generation sulfonylurea], Retry [sulfonylurea]
2024-01-12 07:45:46,474 : WARNING : No results for [noncardiogenic pulmonary edema], Retry [pulmonary edema]
2024-01-12 07:45:54,707 : WARNING : No results for [overt jaundice], Retry [jaundice]
2024-01-12 07:46:02,186 : WARNING : No results for [intramural jejunal bleeding], Retry [jejunal bleeding]
2024-01-12 07:46:02,865 : WARNING : No results for [jejunal bleeding], Retry [bleeding]
2024-01-12 07:46:04,623 : WARNING : No results for [successful thrombolysis], Retry [thrombolysis]
2024-01-12 07:46:15,472 : WARNING : No results for [bortezomib treatment], Retry [treatment]
2024-01-12 07:46:17,257 : WARNING : No results for [bortezomib administration], Retry [administration]
2024-01-12 07:46:18,940 : WARNING : No results for [fatal pulmonary fibrosis], Retry [pulmonary fibrosis]
2024-01-12 07:46:20,561 : WARNING : No results for [BCNU therapy], Retry [therapy]
2024-01-12 07:46:26,904 : WARNING : No results for [induced cortical negative myoclonus], Retry [cortical negative myoclonus]
2024-01-12 07:46:27,528 : WARNING : No results for [cortical negative myoclonus], Retry [negative myoclonus]
2024-01-12 07:46:28,315 : WARNING : No results for [negative myoclonus], Retry [myoclonus]
2024-01-12 07:46:37,140 : WARNING : No results for [high - dose fluticasone propionate treatment], Retry [- dose fluticasone propionate treatment]
2024-01-12 07:46:37,826 : WARNING : No results for [- dose fluticasone propionate treatment], Retry [dose fluticasone propionate treatment]
2024-01-12 07:46:38,502 : WARNING : No results for [dose fluticasone propionate treatment], Retry [fluticasone propionate treatment]
2024-01-12 07:46:39,152 : WARNING : No results for [fluticasone propionate treatment], Retry [propionate treatment]
2024-01-12 07:46:39,859 : WARNING : No results for [propionate treatment], Retry [treatment]
2024-01-12 07:46:42,375 : WARNING : No results for [IFN alpha treatment], Retry [alpha treatment]
2024-01-12 07:46:42,940 : WARNING : No results for [alpha treatment], Retry [treatment]
2024-01-12 07:46:51,151 : WARNING : No results for [the alpha - agonist metaraminol], Retry [alpha - agonist metaraminol]
2024-01-12 07:46:51,793 : WARNING : No results for [alpha - agonist metaraminol], Retry [- agonist metaraminol]
2024-01-12 07:46:52,409 : WARNING : No results for [- agonist metaraminol], Retry [agonist metaraminol]
2024-01-12 07:46:53,038 : WARNING : No results for [agonist metaraminol], Retry [metaraminol]
2024-01-12 07:46:54,746 : WARNING : No results for [neurologic worsening], Retry [worsening]
2024-01-12 07:47:05,902 : WARNING : No results for [a nonsteroidal anti - inflammatory drug], Retry [nonsteroidal anti - inflammatory drug]
2024-01-12 07:47:07,579 : WARNING : No results for [a palliative treatment plan], Retry [palliative treatment plan]
2024-01-12 07:47:08,435 : WARNING : No results for [palliative treatment plan], Retry [treatment plan]
2024-01-12 07:47:10,057 : WARNING : No results for [a patient 's ulcers], Retry [patient 's ulcers]
2024-01-12 07:47:10,733 : WARNING : No results for [patient 's ulcers], Retry ['s ulcers]
2024-01-12 07:47:12,374 : WARNING : No results for [a postural challenge test], Retry [postural challenge test]
2024-01-12 07:47:12,959 : WARNING : No results for [postural challenge test], Retry [challenge test]
2024-01-12 07:47:18,111 : WARNING : No results for [this tocolysis], Retry [tocolysis]
2024-01-12 07:47:24,528 : WARNING : No results for [Fatal interstitial pneumonitis], Retry [interstitial pneumonitis]
2024-01-12 07:47:26,166 : WARNING : No results for [high - dose intermittent chlorambucil therapy], Retry [- dose intermittent chlorambucil therapy]
2024-01-12 07:47:26,808 : WARNING : No results for [- dose intermittent chlorambucil therapy], Retry [dose intermittent chlorambucil therapy]
2024-01-12 07:47:27,856 : WARNING : No results for [dose intermittent chlorambucil therapy], Retry [intermittent chlorambucil therapy]
2024-01-12 07:47:28,584 : WARNING : No results for [intermittent chlorambucil therapy], Retry [chlorambucil therapy]
2024-01-12 07:47:29,339 : WARNING : No results for [chlorambucil therapy], Retry [therapy]
2024-01-12 07:47:33,844 : WARNING : No results for [D - Pen], Retry [- Pen]
2024-01-12 07:47:39,978 : WARNING : No results for [the corneal epithelium], Retry [corneal epithelium]
2024-01-12 07:47:43,561 : WARNING : No results for [subfebrile temperatures], Retry [temperatures]
2024-01-12 07:47:53,740 : WARNING : No results for [a severe adverse reaction], Retry [severe adverse reaction]
2024-01-12 07:47:56,270 : WARNING : No results for [Indolent aspergillus arthritis], Retry [aspergillus arthritis]
2024-01-12 07:47:57,001 : WARNING : No results for [aspergillus arthritis], Retry [arthritis]
2024-01-12 07:47:59,682 : WARNING : No results for [based non - myeloablative stem cell transplantation], Retry [non - myeloablative stem cell transplantation]
2024-01-12 07:48:00,392 : WARNING : No results for [non - myeloablative stem cell transplantation], Retry [- myeloablative stem cell transplantation]
2024-01-12 07:48:01,054 : WARNING : No results for [- myeloablative stem cell transplantation], Retry [myeloablative stem cell transplantation]
2024-01-12 07:48:01,714 : WARNING : No results for [myeloablative stem cell transplantation], Retry [stem cell transplantation]
2024-01-12 07:48:03,288 : WARNING : No results for [Alprazolam withdrawal delirium], Retry [withdrawal delirium]
2024-01-12 07:48:05,965 : WARNING : No results for [Electrical proarrhythmia], Retry [proarrhythmia]
2024-01-12 07:48:08,295 : WARNING : No results for [a new ICD], Retry [new ICD]
2024-01-12 07:48:08,937 : WARNING : No results for [new ICD], Retry [ICD]
2024-01-12 07:48:15,252 : WARNING : No results for [quinacrine therapy], Retry [therapy]
2024-01-12 07:48:21,743 : WARNING : No results for [moderate hair loss], Retry [hair loss]
2024-01-12 07:48:23,401 : WARNING : No results for [paroxetine treatment], Retry [treatment]
2024-01-12 07:48:29,423 : WARNING : No results for [these symptoms], Retry [symptoms]
2024-01-12 07:48:39,584 : WARNING : No results for [conventional magnetic resonance], Retry [magnetic resonance]
2024-01-12 07:48:42,238 : WARNING : No results for [the tubular dysfunction], Retry [tubular dysfunction]
2024-01-12 07:48:42,917 : WARNING : No results for [tubular dysfunction], Retry [dysfunction]
2024-01-12 07:48:44,592 : WARNING : No results for [the offending drug], Retry [offending drug]
2024-01-12 07:48:48,006 : WARNING : No results for [intraperitoneal cisplatin], Retry [cisplatin]
2024-01-12 07:48:51,568 : WARNING : No results for [interferon alpha treatment], Retry [alpha treatment]
2024-01-12 07:48:52,140 : WARNING : No results for [alpha treatment], Retry [treatment]
2024-01-12 07:49:06,282 : WARNING : No results for [the dyskinesias], Retry [dyskinesias]
2024-01-12 07:49:08,750 : WARNING : No results for [MMC therapy], Retry [therapy]
2024-01-12 07:49:10,639 : WARNING : No results for [massive pulmonary bleeding], Retry [pulmonary bleeding]
2024-01-12 07:49:11,405 : WARNING : No results for [pulmonary bleeding], Retry [bleeding]
2024-01-12 07:49:13,094 : WARNING : No results for [an inferior vena cava ( IVC ) filter], Retry [inferior vena cava ( IVC ) filter]
2024-01-12 07:49:13,773 : WARNING : No results for [inferior vena cava ( IVC ) filter], Retry [vena cava ( IVC ) filter]
2024-01-12 07:49:14,429 : WARNING : No results for [vena cava ( IVC ) filter], Retry [cava ( IVC ) filter]
2024-01-12 07:49:15,053 : WARNING : No results for [cava ( IVC ) filter], Retry [( IVC ) filter]
